"171370 MONTE SANTO DO TOCANTINS";-;-
"171395 MURICILANDIA";-;-
"171430 NAZARE";-;-
"171420 NATIVIDADE";-;-
"171550 OLIVEIRA DE FATIMA";-;-
"171660 PEIXE";-;-
"171650 PEDRO AFONSO";-;-
"171665 PEQUIZEIRO";-;-
"171700 PINDORAMA DO TOCANTINS";-;-
"171670 COLMEIA";-;-
"171575 PALMEIROPOLIS";-;-
"171570 PALMEIRANTE";-;-
"171610 PARAISO DO TOCANTINS";-;-
"171630 PAU D'ARCO";-;-
"171620 PARANA";-;-
"211125 SAO JOSE DOS BASILIOS";-;-
"211120 SAO JOSE DE RIBAMAR";-;-
"211130 SAO LUIS";-;-
"211150 SAO MATEUS DO MARANHAO";-;-
"211140 SAO LUIS GONZAGA DO MARANHAO";-;-
"211102 SAO JOAO DO CARU";-;-
"211100 SAO JOAO BATISTA";-;-
"211105 SAO JOAO DO PARAISO";-;-
"211110 SAO JOAO DOS PATOS";-;-
"211107 SAO JOAO DO SOTER";-;-
"211153 SAO PEDRO DA AGUA BRANCA";-;-
"211174 SENADOR ALEXANDRE COSTA";-;-
"211172 SATUBINHA";-;-
"211176 SENADOR LA ROCQUE";-;-
"211180 SITIO NOVO";-;-
"211178 SERRANO DO MARANHAO";-;-
"211160 SAO RAIMUNDO DAS MANGABEIRAS";-;-
"211157 SAO PEDRO DOS CRENTES";-;-
"211163 SAO RAIMUNDO DO DOCA BEZERRA";-;-
"211170 SAO VICENTE FERRER";-;-
"211167 SAO ROBERTO";-;-
"211090 SAO FRANCISCO DO MARANHAO";-;-
"210990 SANTA INES";-;-
"210980 SANTA HELENA";-;-
"211000 SANTA LUZIA";-;-
"211010 SANTA QUITERIA DO MARANHAO";-;-
"211003 SANTA LUZIA DO PARUA";-;-
"210955 RIBAMAR FIQUENE";-;-
"210950 RIACHAO";-;-
"210960 ROSARIO";-;-
"210975 SANTA FILOMENA DO MARANHAO";-;-
"210970 SAMBAIBA";-;-
"211020 SANTA RITA";-;-
"211065 SAO DOMINGOS DO AZEITAO";-;-
"211060 SAO BERNARDO";-;-
"211070 SAO DOMINGOS DO MARANHAO";-;-
"211085 SAO FRANCISCO DO BREJAO";-;-
"211080 SAO FELIX DE BALSAS";-;-
"211027 SANTO AMARO DO MARANHAO";-;-
"211023 SANTANA DO MARANHAO";-;-
"211030 SANTO ANTONIO DOS LOPES";-;-
"211050 SAO BENTO";-;-
"211040 SAO BENEDITO DO RIO PRETO";-;-
"211190 SUCUPIRA DO NORTE";-;-
"220070 ANISIO DE ABREU";-;-
"220060 ANGICAL DO PIAUI";-;-
"220080 ANTONIO ALMEIDA";-;-
"220095 AROEIRAS DO ITAIM";-;-
"220090 AROAZES";-;-
"220030 ALTO LONGA";-;-
"220027 ALEGRETE DO PIAUI";-;-
"220040 ALTOS";-;-
"220050 AMARANTE";-;-
"220045 ALVORADA DO GURGUEIA";-;-
"220100 ARRAIAL";-;-
"220140 BARRO DURO";-;-
"220130 BARREIRAS DO PIAUI";-;-
"220150 BATALHA";-;-
"220157 BELEM DO PIAUI";-;-
"220155 BELA VISTA DO PIAUI";-;-
"220110 AVELINO LOPES";-;-
"220105 ASSUNCAO DO PIAUI";-;-
"220115 BAIXA GRANDE DO RIBEIRO";-;-
"220120 BARRAS";-;-
"220117 BARRA D'ALCANTARA";-;-
"220025 ALAGOINHA DO PIAUI";-;-
"211230 TUNTUM";-;-
"211227 TUFILANDIA";-;-
"211240 TURIACU";-;-
"211250 TUTOIA";-;-
"211245 TURILANDIA";-;-
"211200 TASSO FRAGOSO";-;-
"211195 SUCUPIRA DO RIACHAO";-;-
"211210 TIMBIRAS";-;-
"211223 TRIZIDELA DO VALE";-;-
"211220 TIMON";-;-
"211260 URBANO SANTOS";-;-
" MUNICIPIO IGNORADO - PI";-;-
"211400 ZE DOCA";-;-
"220005 ACAUA";-;-
"220020 AGUA BRANCA";-;-
"220010 AGRICOLANDIA";-;-
"211280 VIANA";-;-
"211270 VARGEM GRANDE";-;-
"211285 VILA NOVA DOS MARTIRIOS";-;-
"211300 VITORINO FREIRE";-;-
"211290 VITORIA DO MEARIM";-;-
"210945 RAPOSA";-;-
"210560 JOSELANDIA";-;-
"210550 JOAO LISBOA";-;-
"210565 JUNCO DO MARANHAO";-;-
"210580 LAGO DO JUNCO";-;-
"210570 LAGO DA PEDRA";-;-
"210540 ITAPECURU MIRIM";-;-
"210535 ITAIPAVA DO GRAJAU";-;-
"210542 ITINGA DO MARANHAO";-;-
"210547 JENIPAPO DOS VIEIRAS";-;-
"210545 JATOBA";-;-
"210590 LAGO VERDE";-;-
"210620 LUIS DOMINGUES";-;-
"210610 LORETO";-;-
"210630 MAGALHAES DE ALMEIDA";-;-
"210635 MARAJA DO SENA";-;-
"210632 MARACACUME";-;-
"210594 LAGO DOS RODRIGUES";-;-
"210592 LAGOA DO MATO";-;-
"210596 LAGOA GRANDE DO MARANHAO";-;-
"210600 LIMA CAMPOS";-;-
"210598 LAJEADO NOVO";-;-
"210530 IMPERATRIZ";-;-
"210430 GODOFREDO VIANA";-;-
"210420 FORTUNA";-;-
"210440 GONCALVES DIAS";-;-
"210455 GOVERNADOR EDISON LOBAO";-;-
"210450 GOVERNADOR ARCHER";-;-
"210407 FEIRA NOVA DO MARANHAO";-;-
"210405 ESTREITO";-;-
"210408 FERNANDO FALCAO";-;-
"210410 FORTALEZA DOS NOGUEIRAS";-;-
"210409 FORMOSA DA SERRA NEGRA";-;-
"210460 GOVERNADOR EUGENIO BARROS";-;-
"210500 HUMBERTO DE CAMPOS";-;-
"210490 GUIMARAES";-;-
"210510 ICATU";-;-
"210520 IGARAPE GRANDE";-;-
"210515 IGARAPE DO MEIO";-;-
"210465 GOVERNADOR NEWTON BELLO";-;-
"210462 GOVERNADOR LUIZ ROCHA";-;-
"210467 GOVERNADOR NUNES FREIRE";-;-
"210480 GRAJAU";-;-
"210470 GRACA ARANHA";-;-
"210637 MARANHAOZINHO";-;-
"210840 PERI MIRIM";-;-
"210830 PENALVA";-;-
"210845 PERITORO";-;-
"210860 PINHEIRO";-;-
"210850 PINDARE-MIRIM";-;-
"210805 PAULINO NEVES";-;-
"210800 PASTOS BONS";-;-
"210810 PAULO RAMOS";-;-
"210825 PEDRO DO ROSARIO";-;-
"210820 PEDREIRAS";-;-
"210870 PIO XII";-;-
"210923 PRESIDENTE MEDICI";-;-
"210920 PRESIDENTE JUSCELINO";-;-
"210927 PRESIDENTE SARNEY";-;-
"210940 PRIMEIRA CRUZ";-;-
"210930 PRESIDENTE VARGAS";-;-
"210890 POCAO DE PEDRAS";-;-
"210880 PIRAPEMAS";-;-
"210900 PORTO FRANCO";-;-
"210910 PRESIDENTE DUTRA";-;-
"210905 PORTO RICO DO MARANHAO";-;-
"210790 PASSAGEM FRANCA";-;-
"210675 MIRANDA DO NORTE";-;-
"210670 MIRADOR";-;-
"210680 MIRINZAL";-;-
"210700 MONTES ALTOS";-;-
"210690 MONCAO";-;-
"210650 MATINHA";-;-
"210640 MATA ROMA";-;-
"210660 MATOES";-;-
"210667 MILAGRES DO MARANHAO";-;-
"210663 MATOES DO NORTE";-;-
"210710 MORROS";-;-
"210750 PACO DO LUMIAR";-;-
"210745 OLINDA NOVA DO MARANHAO";-;-
"210760 PALMEIRANDIA";-;-
"210780 PARNARAMA";-;-
"210770 PARAIBANO";-;-
"210725 NOVA COLINAS";-;-
"210720 NINA RODRIGUES";-;-
"210730 NOVA IORQUE";-;-
"210740 OLHO D'AGUA DAS CUNHAS";-;-
"210735 NOVA OLINDA DO MARANHAO";-;-
"170389 CARRASCO BONITO";-;-
"130280 MARAA";-;-
"130270 MANICORE";-;-
"130290 MAUES";-;-
"130310 NOVA OLINDA DO NORTE";-;-
"130300 NHAMUNDA";-;-
"130240 LABREA";-;-
"130230 JUTAI";-;-
"130250 MANACAPURU";-;-
"130260 MANAUS";-;-
"130255 MANAQUIRI";-;-
"130320 NOVO AIRAO";-;-
"130370 SANTO ANTONIO DO ICA";-;-
"130360 SANTA ISABEL DO RIO NEGRO";-;-
"130380 SAO GABRIEL DA CACHOEIRA";-;-
"130395 SAO SEBASTIAO DO UATUMA";-;-
"130390 SAO PAULO DE OLIVENCA";-;-
"130340 PARINTINS";-;-
"130330 NOVO ARIPUANA";-;-
"130350 PAUINI";-;-
"130356 RIO PRETO DA EVA";-;-
"130353 PRESIDENTE FIGUEIREDO";-;-
"130220 JURUA";-;-
"130110 CAREIRO";-;-
"130100 CARAUARI";-;-
"130115 CAREIRO DA VARZEA";-;-
"130130 CODAJAS";-;-
"130120 COARI";-;-
"130070 BOCA DO ACRE";-;-
"130068 BOA VISTA DO RAMOS";-;-
"130080 BORBA";-;-
"130090 CANUTAMA";-;-
"130083 CAAPIRANGA";-;-
"130140 EIRUNEPE";-;-
"130190 ITACOATIARA";-;-
"130185 IRANDUBA";-;-
"130195 ITAMARATI";-;-
"130210 JAPURA";-;-
"130200 ITAPIRANGA";-;-
"130160 FONTE BOA";-;-
"130150 ENVIRA";-;-
"130165 GUAJARA";-;-
"130180 IPIXUNA";-;-
"130170 HUMAITA";-;-
"130400 SILVES";-;-
"150034 AGUA AZUL DO NORTE";-;-
"150030 AFUA";-;-
"150040 ALENQUER";-;-
"150060 ALTAMIRA";-;-
"150050 ALMEIRIM";-;-
" MUNICIPIO IGNORADO - PA";-;-
"140070 UIRAMUTA";-;-
"150010 ABAETETUBA";-;-
"150020 ACARA";-;-
"150013 ABEL FIGUEIREDO";-;-
"150070 ANAJAS";-;-
"150120 BAIAO";-;-
"150110 BAGRE";-;-
"150125 BANNACH";-;-
"150140 BELEM";-;-
"150130 BARCARENA";-;-
"150085 ANAPU";-;-
"150080 ANANINDEUA";-;-
"150090 AUGUSTO CORREA";-;-
"150100 AVEIRO";-;-
"150095 AURORA DO PARA";-;-
"140060 SAO LUIZ";-;-
"130440 URUCURITUBA";-;-
"130430 URUCARA";-;-
" MUNICIPIO IGNORADO - RR";-;-
"140005 ALTO ALEGRE";-;-
"140002 AMAJARI";-;-
"130410 TAPAUA";-;-
"130406 TABATINGA";-;-
"130420 TEFE";-;-
"130426 UARINI";-;-
"130423 TONANTINS";-;-
"140010 BOA VISTA";-;-
"140040 NORMANDIA";-;-
"140030 MUCAJAI";-;-
"140045 PACARAIMA";-;-
"140050 SAO JOAO DA BALIZA";-;-
"140047 RORAINOPOLIS";-;-
"140017 CANTA";-;-
"140015 BONFIM";-;-
"140020 CARACARAI";-;-
"140028 IRACEMA";-;-
"140023 CAROEBE";-;-
"130063 BERURI";-;-
"110045 BURITIS";-;-
"110040 ALTO PARAISO";-;-
"110050 NOVO HORIZONTE DO OESTE";-;-
"110070 CAMPO NOVO DE RONDONIA";-;-
"110060 CACAULANDIA";-;-
"110032 SAO MIGUEL DO GUAPORE";-;-
"110030 VILHENA";-;-
"110033 NOVA MAMORE";-;-
"110037 ALTO ALEGRE DOS PARECIS";-;-
"110034 ALVORADA D'OESTE";-;-
"110080 CANDEIAS DO JAMARI";-;-
"110130 MIRANTE DA SERRA";-;-
"110120 MINISTRO ANDREAZZA";-;-
"110140 MONTE NEGRO";-;-
"110145 PARECIS";-;-
"110143 NOVA UNIAO";-;-
"110092 CHUPINGUAIA";-;-
"110090 CASTANHEIRAS";-;-
"110094 CUJUBIM";-;-
"110110 ITAPUA DO OESTE";-;-
"110100 GOVERNADOR JORGE TEIXEIRA";-;-
"110029 SANTA LUZIA D'OESTE";-;-
"110006 COLORADO DO OESTE";-;-
"110005 CEREJEIRAS";-;-
"110007 CORUMBIARA";-;-
"110009 ESPIGAO D'OESTE";-;-
"110008 COSTA MARQUES";-;-
"110001 ALTA FLORESTA D'OESTE";-;-
" MUNICIPIO IGNORADO - RO";-;-
"110002 ARIQUEMES";-;-
"110004 CACOAL";-;-
"110003 CABIXI";-;-
"110010 GUAJARA-MIRIM";-;-
"110020 PORTO VELHO";-;-
"110018 PIMENTA BUENO";-;-
"110025 PRESIDENTE MEDICI";-;-
"110028 ROLIM DE MOURA";-;-
"110026 RIO CRESPO";-;-
"110012 JI-PARANA";-;-
"110011 JARU";-;-
"110013 MACHADINHO D'OESTE";-;-
"110015 OURO PRETO DO OESTE";-;-
"110014 NOVA BRASILANDIA D'OESTE";-;-
"110146 PIMENTEIRAS DO OESTE";-;-
"120050 SENA MADUREIRA";-;-
"120045 SENADOR GUIOMARD";-;-
"120060 TARAUACA";-;-
"120080 PORTO ACRE";-;-
"120070 XAPURI";-;-
"120039 PORTO WALTER";-;-
"120038 PLACIDO DE CASTRO";-;-
"120040 RIO BRANCO";-;-
"120043 SANTA ROSA DO PURUS";-;-
"120042 RODRIGUES ALVES";-;-
" MUNICIPIO IGNORADO - AM";-;-
"130030 AUTAZES";-;-
"130020 ATALAIA DO NORTE";-;-
"130040 BARCELOS";-;-
"130060 BENJAMIN CONSTANT";-;-
"130050 BARREIRINHA";-;-
"130006 AMATURA";-;-
"130002 ALVARAES";-;-
"130008 ANAMA";-;-
"130014 APUI";-;-
"130010 ANORI";-;-
"120035 MARECHAL THAUMATURGO";-;-
"110170 URUPA";-;-
"110160 THEOBROMA";-;-
"110175 VALE DO ANARI";-;-
" MUNICIPIO IGNORADO - AC";-;-
"110180 VALE DO PARAISO";-;-
"110148 SAO FELIPE D'OESTE";-;-
"110147 PRIMAVERA DE RONDONIA";-;-
"110149 SAO FRANCISCO DO GUAPORE";-;-
"110155 TEIXEIROPOLIS";-;-
"110150 SERINGUEIRAS";-;-
"120001 ACRELANDIA";-;-
"120030 FEIJO";-;-
"120025 EPITACIOLANDIA";-;-
"120032 JORDAO";-;-
"120034 MANOEL URBANO";-;-
"120033 MANCIO LIMA";-;-
"120010 BRASILEIA";-;-
"120005 ASSIS BRASIL";-;-
"120013 BUJARI";-;-
"120020 CRUZEIRO DO SUL";-;-
"120017 CAPIXABA";-;-
"150805 TRAIRAO";-;-
"150803 TRACUATEUA";-;-
"150808 TUCUMA";-;-
"150812 ULIANOPOLIS";-;-
"150810 TUCURUI";-;-
"150795 TAILANDIA";-;-
"150790 SOURE";-;-
"150796 TERRA ALTA";-;-
"150800 TOME-ACU";-;-
"150797 TERRA SANTA";-;-
"150815 URUARA";-;-
"160010 AMAPA";-;-
"160005 SERRA DO NAVIO";-;-
"160015 PEDRA BRANCA DO AMAPARI";-;-
"160021 CUTIAS";-;-
"160020 CALCOENE";-;-
"150830 VISEU";-;-
"150820 VIGIA";-;-
"150835 VITORIA DO XINGU";-;-
" MUNICIPIO IGNORADO - AP";-;-
"150840 XINGUARA";-;-
"150780 SENADOR JOSE PORFIRIO";-;-
"150680 SANTAREM";-;-
"150670 SANTANA DO ARAGUAIA";-;-
"150690 SANTAREM NOVO";-;-
"150710 SAO CAETANO DE ODIVELAS";-;-
"150700 SANTO ANTONIO DO TAUA";-;-
"150650 SANTA IZABEL DO PARA";-;-
"150640 SANTA CRUZ DO ARARI";-;-
"150655 SANTA LUZIA DO PARA";-;-
"150660 SANTA MARIA DO PARA";-;-
"150658 SANTA MARIA DAS BARREIRAS";-;-
"150715 SAO DOMINGOS DO ARAGUAIA";-;-
"150750 SAO JOAO DO ARAGUAIA";-;-
"150747 SAO JOAO DE PIRABAS";-;-
"150760 SAO MIGUEL DO GUAMA";-;-
"150775 SAPUCAIA";-;-
"150770 SAO SEBASTIAO DA BOA VISTA";-;-
"150730 SAO FELIX DO XINGU";-;-
"150720 SAO DOMINGOS DO CAPIM";-;-
"150740 SAO FRANCISCO DO PARA";-;-
"150746 SAO JOAO DA PONTA";-;-
"150745 SAO GERALDO DO ARAGUAIA";-;-
"160023 FERREIRA GOMES";-;-
"170270 AURORA DO TOCANTINS";-;-
"170255 AUGUSTINOPOLIS";-;-
"170290 AXIXA DO TOCANTINS";-;-
"170305 BANDEIRANTES DO TOCANTINS";-;-
"170300 BABACULANDIA";-;-
"170215 ARAGUANA";-;-
"170210 ARAGUAINA";-;-
"170220 ARAGUATINS";-;-
"170240 ARRAIAS";-;-
"170230 ARAPOEMA";-;-
"170307 BARRA DO OURO";-;-
"170382 CACHOEIRINHA";-;-
"170380 BURITI DO TOCANTINS";-;-
"170384 CAMPOS LINDOS";-;-
"170388 CARMOLANDIA";-;-
"170386 CARIRI DO TOCANTINS";-;-
"170320 BERNARDO SAYAO";-;-
"170310 BARROLANDIA";-;-
"170330 BOM JESUS DO TOCANTINS";-;-
"170370 BREJINHO DE NAZARE";-;-
"170360 BRASILANDIA DO TOCANTINS";-;-
"170200 ARAGUACU";-;-
"160055 PRACUUBA";-;-
"160053 PORTO GRANDE";-;-
"160060 SANTANA";-;-
"160080 VITORIA DO JARI";-;-
"160070 TARTARUGALZINHO";-;-
"160027 LARANJAL DO JARI";-;-
"160025 ITAUBAL";-;-
"160030 MACAPA";-;-
"160050 OIAPOQUE";-;-
"160040 MAZAGAO";-;-
" MUNICIPIO IGNORADO - TO";-;-
"170105 ANGICO";-;-
"170100 ANANAS";-;-
"170110 APARECIDA DO RIO NEGRO";-;-
"170190 ARAGUACEMA";-;-
"170130 ARAGOMINAS";-;-
"170030 AGUIARNOPOLIS";-;-
"170025 ABREULANDIA";-;-
"170035 ALIANCA DO TOCANTINS";-;-
"170070 ALVORADA";-;-
"170040 ALMAS";-;-
"150635 SANTA BARBARA DO PARA";-;-
"150300 FARO";-;-
"150295 ELDORADO DOS CARAJAS";-;-
"150304 FLORESTA DO ARAGUAIA";-;-
"150309 GOIANESIA DO PARA";-;-
"150307 GARRAFAO DO NORTE";-;-
"150280 CURRALINHO";-;-
"150277 CURIONOPOLIS";-;-
"150285 CURUA";-;-
"150293 DOM ELISEU";-;-
"150290 CURUCA";-;-
"150310 GURUPA";-;-
"150370 ITUPIRANGA";-;-
"150360 ITAITUBA";-;-
"150375 JACAREACANGA";-;-
"150390 JURUTI";-;-
"150380 JACUNDA";-;-
"150330 IGARAPE-MIRI";-;-
"150320 IGARAPE-ACU";-;-
"150340 INHANGAPI";-;-
"150350 IRITUIA";-;-
"150345 IPIXUNA DO PARA";-;-
"150276 CUMARU DO NORTE";-;-
"150175 BREJO GRANDE DO ARAGUAIA";-;-
"150172 BRASIL NOVO";-;-
"150178 BREU BRANCO";-;-
"150190 BUJARU";-;-
"150180 BREVES";-;-
"150150 BENEVIDES";-;-
"150145 BELTERRA";-;-
"150157 BOM JESUS DO TOCANTINS";-;-
"150170 BRAGANCA";-;-
"150160 BONITO";-;-
"150195 CACHOEIRA DO PIRIA";-;-
"150250 CHAVES";-;-
"150240 CASTANHAL";-;-
"150260 COLARES";-;-
"150275 CONCORDIA DO PARA";-;-
"150270 CONCEICAO DO ARAGUAIA";-;-
"150210 CAMETA";-;-
"150200 CACHOEIRA DO ARARI";-;-
"150215 CANAA DOS CARAJAS";-;-
"150230 CAPITAO POCO";-;-
"150220 CAPANEMA";-;-
"150400 LIMOEIRO DO AJURU";-;-
"150560 PEIXE-BOI";-;-
"150555 PAU D'ARCO";-;-
"150563 PICARRA";-;-
"150570 PONTA DE PEDRAS";-;-
"150565 PLACAS";-;-
"150548 PACAJA";-;-
"150543 OURILANDIA DO NORTE";-;-
"150549 PALESTINA DO PARA";-;-
"150553 PARAUAPEBAS";-;-
"150550 PARAGOMINAS";-;-
"150580 PORTEL";-;-
"150618 RONDON DO PARA";-;-
"150616 RIO MARIA";-;-
"150619 RUROPOLIS";-;-
"150630 SALVATERRA";-;-
"150620 SALINOPOLIS";-;-
"150600 PRAINHA";-;-
"150590 PORTO DE MOZ";-;-
"150610 PRIMAVERA";-;-
"150613 REDENCAO";-;-
"150611 QUATIPURU";-;-
"150540 OUREM";-;-
"150445 MEDICILANDIA";-;-
"150442 MARITUBA";-;-
"150450 MELGACO";-;-
"150470 MOJU";-;-
"150460 MOCAJUBA";-;-
"150410 MAGALHAES BARATA";-;-
"150405 MAE DO RIO";-;-
"150420 MARABA";-;-
"150440 MARAPANIM";-;-
"150430 MARACANA";-;-
"150475 MOJUI DOS CAMPOS";-;-
"150506 NOVO REPARTIMENTO";-;-
"150503 NOVO PROGRESSO";-;-
"150510 OBIDOS";-;-
"150530 ORIXIMINA";-;-
"150520 OEIRAS DO PARA";-;-
"150490 MUANA";-;-
"150480 MONTE ALEGRE";-;-
"150495 NOVA ESPERANCA DO PIRIA";-;-
"150500 NOVA TIMBOTEUA";-;-
"150497 NOVA IPIXUNA";-;-
"220160 BENEDITINOS";-;-
"240760 MESSIAS TARGINO";-;-
"240750 MAXARANGUAPE";-;-
"240770 MONTANHAS";-;-
"240790 MONTE DAS GAMELEIRAS";-;-
"240780 MONTE ALEGRE";-;-
"240720 MACAU";-;-
"240710 MACAIBA";-;-
"240725 MAJOR SALES";-;-
"240740 MARTINS";-;-
"240730 MARCELINO VIEIRA";-;-
"240800 MOSSORO";-;-
"240870 PARAU";-;-
"240860 PARANA";-;-
"240880 PARAZINHO";-;-
"240895 RIO DO FOGO";-;-
"240890 PARELHAS";-;-
"240820 NISIA FLORESTA";-;-
"240810 NATAL";-;-
"240830 NOVA CRUZ";-;-
"240850 OURO BRANCO";-;-
"240840 OLHO-D'AGUA DO BORGES";-;-
"240700 LUIS GOMES";-;-
"240560 JARDIM DE PIRANHAS";-;-
"240550 JARDIM DE ANGICOS";-;-
"240570 JARDIM DO SERIDO";-;-
"240590 JOAO DIAS";-;-
"240580 JOAO CAMARA";-;-
"240510 JANDAIRA";-;-
"240500 JACANA";-;-
"240520 JANDUIS";-;-
"240540 JAPI";-;-
"240530 JANUARIO CICCO";-;-
"240600 JOSE DA PENHA";-;-
"240660 LAGOA SALGADA";-;-
"240650 LAGOA NOVA";-;-
"240670 LAJES";-;-
"240690 LUCRECIA";-;-
"240680 LAJES PINTADAS";-;-
"240615 JUNDIA";-;-
"240610 JUCURUTU";-;-
"240620 LAGOA D'ANTA";-;-
"240640 LAGOA DE VELHOS";-;-
"240630 LAGOA DE PEDRAS";-;-
"240910 PASSA E FICA";-;-
"241170 SAO BENTO DO TRAIRI";-;-
"241160 SAO BENTO DO NORTE";-;-
"241180 SAO FERNANDO";-;-
"241200 SAO GONCALO DO AMARANTE";-;-
"241190 SAO FRANCISCO DO OESTE";-;-
"241120 SANTA CRUZ";-;-
"241110 RUY BARBOSA";-;-
"241140 SANTANA DO MATOS";-;-
"241150 SANTO ANTONIO";-;-
"241142 SANTANA DO SERIDO";-;-
"241210 SAO JOAO DO SABUGI";-;-
"241270 SAO PEDRO";-;-
"241260 SAO PAULO DO POTENGI";-;-
"241280 SAO RAFAEL";-;-
"241300 SAO VICENTE";-;-
"241290 SAO TOME";-;-
"241230 SAO JOSE DO CAMPESTRE";-;-
"241220 SAO JOSE DE MIPIBU";-;-
"241240 SAO JOSE DO SERIDO";-;-
"241255 SAO MIGUEL DO GOSTOSO";-;-
"241250 SAO MIGUEL";-;-
"241105 TIBAU";-;-
"240970 PEDRO AVELINO";-;-
"240960 PEDRA PRETA";-;-
"240980 PEDRO VELHO";-;-
"241000 PILOES";-;-
"240990 PENDENCIAS";-;-
"240930 PATU";-;-
"240920 PASSAGEM";-;-
"240933 SANTA MARIA";-;-
"240950 PEDRA GRANDE";-;-
"240940 PAU DOS FERROS";-;-
"241010 POCO BRANCO";-;-
"241070 RIACHO DA CRUZ";-;-
"241060 RAFAEL GODEIRO";-;-
"241080 RIACHO DE SANTANA";-;-
"241100 RODOLFO FERNANDES";-;-
"241090 RIACHUELO";-;-
"241025 PORTO DO MANGUE";-;-
"241020 PORTALEGRE";-;-
"241030 SERRA CAIADA";-;-
"241050 RAFAEL FERNANDES";-;-
"241040 PUREZA";-;-
"240490 ITAU";-;-
"231390 URUOCA";-;-
"231380 URUBURETAMA";-;-
"231395 VARJOTA";-;-
"231410 VICOSA DO CEARA";-;-
"231400 VARZEA ALEGRE";-;-
"231355 TURURU";-;-
"231350 TRAIRI";-;-
"231360 UBAJARA";-;-
"231375 UMIRIM";-;-
"231370 UMARI";-;-
" MUNICIPIO IGNORADO - RN";-;-
"240070 ALTO DO RODRIGUES";-;-
"240060 ALMINO AFONSO";-;-
"240080 ANGICOS";-;-
"240100 APODI";-;-
"240090 ANTONIO MARTINS";-;-
"240020 ACU";-;-
"240010 ACARI";-;-
"240030 AFONSO BEZERRA";-;-
"240050 ALEXANDRIA";-;-
"240040 AGUA NOVA";-;-
"231340 TIANGUA";-;-
"231210 SANTANA DO CARIRI";-;-
"231200 SANTANA DO ACARAU";-;-
"231220 SANTA QUITERIA";-;-
"231240 SAO GONCALO DO AMARANTE";-;-
"231230 SAO BENEDITO";-;-
"231170 RERIUTABA";-;-
"231160 REDENCAO";-;-
"231180 RUSSAS";-;-
"231195 SALITRE";-;-
"231190 SABOEIRO";-;-
"231250 SAO JOAO DO JAGUARIBE";-;-
"231320 TAMBORIL";-;-
"231310 TABULEIRO DO NORTE";-;-
"231325 TARRAFAS";-;-
"231335 TEJUCUOCA";-;-
"231330 TAUA";-;-
"231270 SENADOR POMPEU";-;-
"231260 SAO LUIS DO CURU";-;-
"231280 SENADOR SA";-;-
"231300 SOLONOPOLE";-;-
"231290 SOBRAL";-;-
"240110 AREIA BRANCA";-;-
"240360 EXTREMOZ";-;-
"240350 ESPIRITO SANTO";-;-
"240370 FELIPE GUERRA";-;-
"240380 FLORANIA";-;-
"240375 FERNANDO PEDROZA";-;-
"240320 DOUTOR SEVERIANO";-;-
"240310 CURRAIS NOVOS";-;-
"240325 PARNAMIRIM";-;-
"240340 EQUADOR";-;-
"240330 ENCANTO";-;-
"240390 FRANCISCO DANTAS";-;-
"240460 IELMO MARINHO";-;-
"240450 GUAMARE";-;-
"240470 IPANGUACU";-;-
"240485 ITAJA";-;-
"240480 IPUEIRA";-;-
"240410 GALINHOS";-;-
"240400 FRUTUOSO GOMES";-;-
"240420 GOIANINHA";-;-
"240440 GROSSOS";-;-
"240430 GOVERNADOR DIX-SEPT ROSADO";-;-
"240300 CRUZETA";-;-
"240165 BODO";-;-
"240160 BENTO FERNANDES";-;-
"240170 BOM JESUS";-;-
"240185 CAICARA DO NORTE";-;-
"240180 BREJINHO";-;-
"240130 CAMPO GRANDE";-;-
"240120 ARES";-;-
"240140 BAIA FORMOSA";-;-
"240150 BARCELONA";-;-
"240145 BARAUNA";-;-
"240190 CAICARA DO RIO DO VENTO";-;-
"240260 CEARA-MIRIM";-;-
"240250 CARNAUBAIS";-;-
"240270 CERRO CORA";-;-
"240290 CORONEL JOAO PESSOA";-;-
"240280 CORONEL EZEQUIEL";-;-
"240210 CAMPO REDONDO";-;-
"240200 CAICO";-;-
"240220 CANGUARETAMA";-;-
"240240 CARNAUBA DOS DANTAS";-;-
"240230 CARAUBAS";-;-
"250700 ITAPORANGA";-;-
"250690 ITABAIANA";-;-
"250710 ITAPOROROCA";-;-
"250730 JACARAU";-;-
"250720 ITATUBA";-;-
"250650 GURJAO";-;-
"250640 GURINHEM";-;-
"250660 IBIARA";-;-
"250680 INGA";-;-
"250670 IMACULADA";-;-
"250740 JERICO";-;-
"250810 LAGOA";-;-
"250800 JURU";-;-
"250820 LAGOA DE DENTRO";-;-
"250840 LASTRO";-;-
"250830 LAGOA SECA";-;-
"250760 JUAREZ TAVORA";-;-
"250750 JOAO PESSOA";-;-
"250770 JUAZEIRINHO";-;-
"250790 JURIPIRANGA";-;-
"250780 JUNCO DO SERIDO";-;-
"250630 GUARABIRA";-;-
"250520 CUITEGI";-;-
"250510 CUITE";-;-
"250523 CUITE DE MAMANGUAPE";-;-
"250530 CURRAL VELHO";-;-
"250527 CURRAL DE CIMA";-;-
"250480 COREMAS";-;-
"250470 CONGO";-;-
"250485 COXIXOLA";-;-
"250500 CUBATI";-;-
"250490 CRUZ DO ESPIRITO SANTO";-;-
"250535 DAMIAO";-;-
"250600 ESPERANCA";-;-
"250590 EMAS";-;-
